Video ID,Video Name and Directory,color_comfort,light_association,complexity,organization,naturalness,interest,valence,stimulation,vitality,comfort,relaxation,hominess,uplift,approachability,explorability
260,SCAN/SPACE_05_SCAN_clip_020,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
261,SCAN/SPACE_05_SCAN_clip_021,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
262,SCAN/SPACE_05_SCAN_clip_022,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
263,SCAN/SPACE_05_SCAN_clip_023,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
264,SCAN/SPACE_05_SCAN_clip_024,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
265,SCAN/SPACE_05_SCAN_clip_025,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
266,SCAN/SPACE_05_SCAN_clip_026,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
267,SCAN/SPACE_05_SCAN_clip_027,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
268,SCAN/SPACE_05_SCAN_clip_028,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
269,SCAN/SPACE_05_SCAN_clip_029,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
270,SCAN/SPACE_05_SCAN_clip_030,0.71875,0.677083333,0.541666667,0.645833333,0.458333333,0.635416667,0.6,0.65625,0.635416667,0.697916667,0.6875,0.708333333,0.65625,0.677083333,0.666666667
271,SCAN/SPACE_06_SCAN_clip_001,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
272,SCAN/SPACE_06_SCAN_clip_002,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
273,SCAN/SPACE_06_SCAN_clip_003,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
274,SCAN/SPACE_06_SCAN_clip_004,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
275,SCAN/SPACE_06_SCAN_clip_005,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
276,SCAN/SPACE_06_SCAN_clip_006,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
277,SCAN/SPACE_06_SCAN_clip_007,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
278,SCAN/SPACE_06_SCAN_clip_008,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
279,SCAN/SPACE_06_SCAN_clip_009,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
280,SCAN/SPACE_06_SCAN_clip_010,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
281,SCAN/SPACE_06_SCAN_clip_011,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
282,SCAN/SPACE_06_SCAN_clip_012,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
283,SCAN/SPACE_06_SCAN_clip_013,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
284,SCAN/SPACE_06_SCAN_clip_014,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
285,SCAN/SPACE_06_SCAN_clip_015,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
286,SCAN/SPACE_06_SCAN_clip_016,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
287,SCAN/SPACE_06_SCAN_clip_017,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
288,SCAN/SPACE_06_SCAN_clip_018,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
289,SCAN/SPACE_06_SCAN_clip_019,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
290,SCAN/SPACE_06_SCAN_clip_020,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
291,SCAN/SPACE_06_SCAN_clip_021,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
292,SCAN/SPACE_06_SCAN_clip_022,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
293,SCAN/SPACE_06_SCAN_clip_023,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
294,SCAN/SPACE_06_SCAN_clip_024,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
295,SCAN/SPACE_06_SCAN_clip_025,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
296,SCAN/SPACE_06_SCAN_clip_026,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
297,SCAN/SPACE_06_SCAN_clip_027,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
298,SCAN/SPACE_06_SCAN_clip_028,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
299,SCAN/SPACE_06_SCAN_clip_029,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
300,SCAN/SPACE_06_SCAN_clip_030,0.833333333,0.763888889,0.638888889,0.722222222,0.583333333,0.722222222,0.7,0.708333333,0.791666667,0.763888889,0.763888889,0.708333333,0.666666667,0.777777778,0.791666667
301,SCAN/SPACE_07_SCAN_clip_001,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
302,SCAN/SPACE_07_SCAN_clip_002,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
303,SCAN/SPACE_07_SCAN_clip_003,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
304,SCAN/SPACE_07_SCAN_clip_004,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
305,SCAN/SPACE_07_SCAN_clip_005,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
306,SCAN/SPACE_07_SCAN_clip_006,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
307,SCAN/SPACE_07_SCAN_clip_007,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
308,SCAN/SPACE_07_SCAN_clip_008,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
309,SCAN/SPACE_07_SCAN_clip_009,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
310,SCAN/SPACE_07_SCAN_clip_010,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
311,SCAN/SPACE_07_SCAN_clip_011,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
312,SCAN/SPACE_07_SCAN_clip_012,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
313,SCAN/SPACE_07_SCAN_clip_013,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
314,SCAN/SPACE_07_SCAN_clip_014,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
315,SCAN/SPACE_07_SCAN_clip_015,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
316,SCAN/SPACE_07_SCAN_clip_016,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
317,SCAN/SPACE_07_SCAN_clip_017,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
318,SCAN/SPACE_07_SCAN_clip_018,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
319,SCAN/SPACE_07_SCAN_clip_019,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
320,SCAN/SPACE_07_SCAN_clip_020,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
321,SCAN/SPACE_07_SCAN_clip_021,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
322,SCAN/SPACE_07_SCAN_clip_022,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
323,SCAN/SPACE_07_SCAN_clip_023,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
324,SCAN/SPACE_07_SCAN_clip_024,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
325,SCAN/SPACE_07_SCAN_clip_025,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
326,SCAN/SPACE_07_SCAN_clip_026,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
327,SCAN/SPACE_07_SCAN_clip_027,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
328,SCAN/SPACE_07_SCAN_clip_028,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
329,SCAN/SPACE_07_SCAN_clip_029,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
330,SCAN/SPACE_07_SCAN_clip_030,0.833333333,0.611111111,0.444444444,0.722222222,0.430555556,0.680555556,0.716666667,0.694444444,0.652777778,0.75,0.694444444,0.736111111,0.638888889,0.708333333,0.722222222
331,SCAN/SPACE_08_SCAN_clip_001,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
332,SCAN/SPACE_08_SCAN_clip_002,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
333,SCAN/SPACE_08_SCAN_clip_003,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
334,SCAN/SPACE_08_SCAN_clip_004,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
335,SCAN/SPACE_08_SCAN_clip_005,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
336,SCAN/SPACE_08_SCAN_clip_006,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
337,SCAN/SPACE_08_SCAN_clip_007,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
338,SCAN/SPACE_08_SCAN_clip_008,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
339,SCAN/SPACE_08_SCAN_clip_009,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
340,SCAN/SPACE_08_SCAN_clip_010,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
341,SCAN/SPACE_08_SCAN_clip_011,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
342,SCAN/SPACE_08_SCAN_clip_012,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
343,SCAN/SPACE_08_SCAN_clip_013,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
344,SCAN/SPACE_08_SCAN_clip_014,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
345,SCAN/SPACE_08_SCAN_clip_015,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
346,SCAN/SPACE_08_SCAN_clip_016,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
347,SCAN/SPACE_08_SCAN_clip_017,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
348,SCAN/SPACE_08_SCAN_clip_018,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
349,SCAN/SPACE_08_SCAN_clip_019,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
350,SCAN/SPACE_08_SCAN_clip_020,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
351,SCAN/SPACE_08_SCAN_clip_021,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
352,SCAN/SPACE_08_SCAN_clip_022,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
353,SCAN/SPACE_08_SCAN_clip_023,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
354,SCAN/SPACE_08_SCAN_clip_024,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
355,SCAN/SPACE_08_SCAN_clip_025,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
356,SCAN/SPACE_08_SCAN_clip_026,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
357,SCAN/SPACE_08_SCAN_clip_027,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
358,SCAN/SPACE_08_SCAN_clip_028,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
359,SCAN/SPACE_08_SCAN_clip_029,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
360,SCAN/SPACE_08_SCAN_clip_030,0.8125,0.770833333,0.510416667,0.729166667,0.5625,0.6875,0.7375,0.708333333,0.729166667,0.791666667,0.802083333,0.71875,0.677083333,0.78125,0.802083333
361,WABI/SPACE_05_WABI_clip_001,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
362,WABI/SPACE_05_WABI_clip_002,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
363,WABI/SPACE_05_WABI_clip_003,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
364,WABI/SPACE_05_WABI_clip_004,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
365,WABI/SPACE_05_WABI_clip_005,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
366,WABI/SPACE_05_WABI_clip_006,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
367,WABI/SPACE_05_WABI_clip_007,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
368,WABI/SPACE_05_WABI_clip_008,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
369,WABI/SPACE_05_WABI_clip_009,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
370,WABI/SPACE_05_WABI_clip_010,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
371,WABI/SPACE_05_WABI_clip_011,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
372,WABI/SPACE_05_WABI_clip_012,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
373,WABI/SPACE_05_WABI_clip_013,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
374,WABI/SPACE_05_WABI_clip_014,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
375,WABI/SPACE_05_WABI_clip_015,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
376,WABI/SPACE_05_WABI_clip_016,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
377,WABI/SPACE_05_WABI_clip_017,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
378,WABI/SPACE_05_WABI_clip_018,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
379,WABI/SPACE_05_WABI_clip_019,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
380,WABI/SPACE_05_WABI_clip_020,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
381,WABI/SPACE_05_WABI_clip_021,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
382,WABI/SPACE_05_WABI_clip_022,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
383,WABI/SPACE_05_WABI_clip_023,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
384,WABI/SPACE_05_WABI_clip_024,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
385,WABI/SPACE_05_WABI_clip_025,0.640625,0.65625,0.395833333,0.697916667,0.4375,0.447916667,0.5625,0.458333333,0.552083333,0.604166667,0.65625,0.604166667,0.604166667,0.614583333,0.583333333
