Video ID,Video Name and Directory
1209,Sadness/So_Sad_Little_Boy_Tells_His_Aunt_He_Wants_To_Die_Because_He_s_Always_Being_Bullied_At_School
1210,Sadness/SummertimeSadness-Multifandom-YouTube
1211,Sadness/THE_MOST_DEPRESSING_DAY_OF_MY_LIFE
1212,Sadness/That_depressing_moment_when_you_drop_your_drink_on_the_floor
1213,Sadness/That_depressing_moment_you_run_out_of_toilet_paper
1214,Sadness/TheLearWorld-Pensiveness
1215,Sadness/TheManyFacesofGrief_Loss
1216,Sadness/The_Saddest_Bullying_Video
1217,Sadness/The_saddest_Titans_fan
1218,Sadness/Things_About_Me_and_feeling_sad._I_m_Beautiful
1219,"Sadness/ThroughaLensDarkly-Grief,LossandC.S.Lewis"
1220,Sadness/Toddler_crying_upset_when_Grandpa_leaves
1221,Sadness/Tyrese_Crying_For_Paul_Walker_HD_VERSION
1222,Sadness/Very_Sad_Little_Boy_-_We_Should_Win_Not_Lose
1223,Sadness/WARNING_This_WILL_make_you_cry
1224,Sadness/WORRY
1225,Sadness/We_lost_to_Oakland
1226,Sadness/What_s_on_your_mind
1227,Sadness/Wrestler_Kid_Cries_Sad
1228,Sadness/[Vimeo-]-1
1229,Sadness/[Vimeo-]-11
1230,Sadness/[Vimeo-]-12
1231,Sadness/[Vimeo-]-13
1232,Sadness/[Vimeo-]-14
1233,Sadness/[Vimeo-]-15
1234,Sadness/[Vimeo-]-17
1235,Sadness/[Vimeo-]-18
1236,Sadness/[Vimeo-]-19
1237,Sadness/[Vimeo-]-2
1238,Sadness/[Vimeo-]-21
1239,Sadness/[Vimeo-]-22
1240,Sadness/[Vimeo-]-23
1241,Sadness/[Vimeo-]-24
1242,Sadness/[Vimeo-]-25
1243,Sadness/[Vimeo-]-26
1244,Sadness/[Vimeo-]-28
1245,Sadness/[Vimeo-]-29
1246,Sadness/[Vimeo-]-3
1247,Sadness/[Vimeo-]-30
1248,Sadness/[Vimeo-]-31
1249,Sadness/[Vimeo-]-32
1250,Sadness/[Vimeo-]-33
1251,Sadness/[Vimeo-]-34
1252,Sadness/[Vimeo-]-35
1253,Sadness/[Vimeo-]-36
1254,Sadness/[Vimeo-]-37
1255,Sadness/[Vimeo-]-38
1256,Sadness/[Vimeo-]-4
1257,Sadness/[Vimeo-]-42
1258,Sadness/[Vimeo-]-43
1259,Sadness/[Vimeo-]-44
1260,Sadness/[Vimeo-]-45
1261,Sadness/[Vimeo-]-46
1262,Sadness/[Vimeo-]-47
1263,Sadness/[Vimeo-]-5
1264,Sadness/[Vimeo-]-7
1265,Sadness/[Vimeo-]
1266,Sadness/[Vimeo-]0
1267,Sadness/_MoreThanSad_TeenDepression_
1268,Sadness/_Sadness_-CryingActorsSupercut[HD]
1269,Sadness/babycryingsosad
1270,Sadness/crazy_fan_crying_and_pleading_to_meet_shahrukh_khan
1271,Sadness/little_girl_ravens_fan_crying_about_the_loss_to_the_patriots_boohoo
1272,Sadness/mor_being_sad
1273,Sadness/my_brother_being_sad
1274,Sadness/newborn_baby_won_t_let_mum_go_emotional_video_mu5t_wa1ch_5hare
1275,Sadness/oh_no_its_the_random_queen...amanda_feeling_sad
1276,Sadness/sadOldmanarecryingforlosinghiscamel
1277,Sadness/wwe_wm_28_crying_wrestlers
1278,Surprise/12836393934_720p
1279,Surprise/14-year-old_Belgian_school_kids_shocked_as_pregnant_girl_joins_their_class
1280,Surprise/1991PuppySurpriseCommercial
1281,Surprise/1stmonthsarysurpriseformygirlfriend
1282,Surprise/2010amazementsquare3_12
1283,Surprise/2430749925_726fa9a4a3_700
1284,Surprise/2488181156_f33911e52e_700
1285,Surprise/2505423559_bce5d18e65_700
1286,Surprise/2571688117_4effd8413d_700
1287,Surprise/2685148785_24bb3fe7ac_700
1288,Surprise/2789931899_07cdff4968_700
1289,Surprise/2800513656_25998387c1_700
1290,Surprise/2895218663_5f3f266c53_700
1291,Surprise/2916493282_24bc6a9f67_700
1292,Surprise/2934707135_b7d4c7f2f4_700
1293,Surprise/3064733435_a76e71c093_700
1294,Surprise/3099765643_6858869d4e_700
1295,Surprise/3230037881_eb43a6823d_700
1296,Surprise/3237354719_08eb29ba83_700
1297,Surprise/3282999464_0b8b398d50_700
1298,Surprise/3302403534_cd2eca536c_700
1299,Surprise/3319620085_385f9d5bc4_700
1300,Surprise/3397831629_58aa9d8091_700
1301,Surprise/3408617328_071f35d65d_700
1302,Surprise/3413344202_cfea644734_700
1303,Surprise/3430806771_4d83bace78_700
1304,Surprise/3433862287_ea131f2dea_700
1305,Surprise/3460924131_d69c7332f8_700
1306,Surprise/3499264540_ae9297e101_700
1307,Surprise/3504461487_fcc0a88de9_700
1308,Surprise/3516993975_e23c414caa_700
1309,Surprise/3530683509_13c4ffb92a_700
1310,Surprise/3546535699_2c69616266_700
1311,Surprise/3562338363_ac6601414b_700
1312,Surprise/3577301133_6f14248c9f_700
1313,Surprise/3647926084_c0e9b2227c_700
1314,Surprise/3676811656_c162bc314c_700
1315,Surprise/3684055415_155be76417_700
1316,Surprise/3703668659_8745ca2b68_700
1317,Surprise/3773862608_a39ed4ea34_700
1318,Surprise/3853940262_5de0379951_700
1319,Surprise/3934151801_709d9866c5_700
1320,Surprise/3962100561_e2a9464596_700
1321,Surprise/3972408017_930c4f0e2b_700
1322,Surprise/4048812686_8bf8815d30_700
1323,Surprise/4069793349__700
1324,Surprise/4077338276_b532fa9708_700
1325,Surprise/4093692999_ddd4075a4b_700
1326,Surprise/4095893550_6ccb069914_700
1327,Surprise/4117013840__700
1328,Surprise/4130180240_fa24f71272_700
1329,Surprise/4137753408_d31ffea0a0_700
1330,Surprise/4158441352_433657d8c4_700
1331,Surprise/4205009784_a4ba662636_700
1332,Surprise/4236742287_44f1de723b_700
1333,Surprise/4319035754_560a8926f1_700
1334,Surprise/4342968598_5e178522ee_700
1335,Surprise/4358273623_3b39a98afd_700
1336,Surprise/4358999986_80d9e11338_700
1337,Surprise/4359008112_8f9468b3a8_700
1338,Surprise/4389120979_21ec762c97_700
1339,Surprise/4389890430_a2109a9690_700
1340,Surprise/4414926170_ba7b650178_700
1341,Surprise/4422975929_3737c715a5_700
1342,Surprise/4448103368_dc2fd69bfc_700
1343,Surprise/4511721201_68ba7aaeee_700
1344,Surprise/4566679090_17b0dff1dc_700
1345,Surprise/4572493839_a770231c20_700
1346,Surprise/4672731863_2281845c70_700
1347,Surprise/4794877856_030f42ed77_700
1348,Surprise/4813937550_1df5de01c8_700
1349,Surprise/4830073525_6f791e11d1_hd
1350,Surprise/4916182028_a1cd48c8d6_700
1351,Surprise/5056500981_9c5308df57_700
1352,Surprise/5070355249_6a50271eca_700
1353,Surprise/5166855203_03c51b332f_700
1354,Surprise/5176644432_777c6cce40_700
1355,Surprise/5258638370_2297833cc9_700
1356,Surprise/5282210770_d6143d121f_700
1357,Surprise/52LocalSecrets-Amazement
1358,Surprise/5305281581_b0670f4a0c_700
1359,Surprise/5307373124_b0559e5efe_700
1360,Surprise/5307379010_4628470872_700
1361,Surprise/5310519924_4522d1cd1c_700
1362,Surprise/5345334848_c3f12ab91c_700
1363,Surprise/5387231381_b9eda3a1c8_700
1364,Surprise/5388113592__700
1365,Surprise/5455201507_a24372b76e_hd
1366,Surprise/5460511312__hd
1367,Surprise/5495410561_c717bf71c0_700
1368,Surprise/5551595503_7f399d3f75_700
1369,Surprise/5609118702_1b6b21d702_700
1370,Surprise/5629941862_8df04e8f0d_700
1371,Surprise/5644162150_46d5e17cf8_700
1372,Surprise/5652391639_18a6ecb50f_700
1373,Surprise/5690021821_05e5ce6e59_700
1374,Surprise/5718048516_c566d5fe6e_700
1375,Surprise/5795581914_1e7ee25bc7_700
1376,Surprise/5836954350_48252ce094_700
1377,Surprise/5901388971_70e1b4f6eb_700
1378,Surprise/5992620727__hd
1379,Surprise/5SOS_S_Calum_Takes_Over_An_Interview_Luke_Reveals_The_Surprising_Secret_To_His_High_Kick
1380,Surprise/6311038786_973ddd8c1d_700
1381,Surprise/6316299532_55bb02f809_700
1382,Surprise/6456331343_e20840304a_700
1383,Surprise/6811084619_e014c7e81d_700
1384,Surprise/6814150973__hd
1385,Surprise/6988110534_7a797cc88e_700
1386,Surprise/7097929937_74723113eb_700
1387,Surprise/7437869880_ce83f5086d_700
1388,Surprise/7452863260_e110717b5a_700
1389,Surprise/7954086304_7d02040255_700
1390,Surprise/7954418984__700
1391,Surprise/8117015563_68ddb976bc_700
1392,Surprise/8282212945_b62348a091_hd
1393,Surprise/8348011936_ef5642a973_700
1394,Surprise/8384506397_9e8b14df01_hd
1395,Surprise/8389150046_248c8d0a6a_700
1396,Surprise/8546613979_bf121e780f_hd
1397,Surprise/8607327960_2eae39c168_hd
1398,Surprise/8627501239_ba339079ca_700
1399,Surprise/8647292458_a3a0d942c4_700
1400,Surprise/8DisneyCarsHOLIDAYEDITIONEasterEggsLightningMcQueenSallyKinderSurpriseToySnotRod
1401,Surprise/9021496526_360p
1402,Surprise/9525935957_360p
1403,Surprise/ABigSurpriseforTwoPrincipals
1404,Surprise/ADAM_ROCKS_Zach_King_a_surprising_drift
1405,Surprise/AJustinBieberSurprise-YouTube
1406,Surprise/AMAZEMENTOFPEOPLE-
1407,Surprise/AMAZINGBAKETBALLSHOTS--AMAZEMENTpark
1408,Surprise/ASTONISHING_Magic_Trick_with_a_Coca-Cola_Bottle
1409,Surprise/AdasAmazement
1410,Surprise/AdrianasPuppySurprise
1411,Surprise/Airman_surprising_girlfriend_at_her_senior_prom
1412,Surprise/Amazement-02-24-13MianaandDavid
1413,Surprise/AmazementAwaits-MayaAngelou
1414,Surprise/AmazementProductionsattheNorthwestEventShow
1415,Surprise/AmazementSquare-English
1416,Surprise/AmazementSquare033
1417,"Surprise/AmazementfamilyfunatYarramalongValley,CentralCoast"
1418,Surprise/Amazingsurpriseproposal(IThinkIWannaMarryYou)-YouTube
1419,Surprise/AndersonsFlashMobSurprise
1420,Surprise/Anna_Christine_Shocked_the_America_s_Got_Talent_Judges_With_House_of_the_Rising_Sun_Please_Share
1421,Surprise/Ashilla16thAshillAmazingPOSEMNCTV270213
1422,Surprise/AshillaSurpriseParty16th250213
1423,Surprise/Astonishing_Footage_of_Twin_Babies_Who_Don_t_Realize_They_ve_Been_Born_Yet_Must_See
1424,Surprise/Astonishing_Nails_Foil_Design
1425,Surprise/AustraliansGazeInAmazementAtFirstTotalEclipseOfTheSunIn1300YearsInThatRegion
1426,Surprise/BIRTHDAYSURPRISE--
1427,Surprise/BabySurprise-(First-timegrandma)
1428,Surprise/BeatboxGirl--AmazementPark
1429,Surprise/Behind_the_Scenes_Surprising_White_House_Visitors
1430,Surprise/Ben10MarbzmarbelsSurpriseopeningunwrapping(HD)
1431,Surprise/BestFatherDaughterWeddingDance2013SurpriseEndinginOrangeCounty
1432,Surprise/Best_Surprising_KO_-_Najlepsze_niespodziewane_KO
1433,Surprise/Bestpromdatesurpriseever-FromIrelandtoAmerica
1434,Surprise/Bestsurpriseever-
1435,Surprise/Bigsurprisebirthdaygiftformom
1436,Surprise/Brendon_Todd_hits_an_awkward_chip_with_a_surprising_result_at_Hyundai
1437,Surprise/Brittanys21stbirthdaycarsurprise-
1438,Surprise/BubbleRings--AmazementPark
1439,Surprise/CNNDistraction-Bestof2012
1440,Surprise/CNNDistraction-Dogforgetstojump
1441,Surprise/CNNDistraction-Familyofduckstriestocrosshighway
1442,Surprise/CNNDistraction-Firstdebate-Allthoseinterruptions
1443,Surprise/CNNDistraction-Sealholdshandswithdiver
1444,Surprise/CNNDistraction-Watchkittenandpuppycuddling
1445,Surprise/CarmensDisneyWorldsurprise-
1446,Surprise/China_minibus_stopped_by_shocked_police_for_carrying_66_school_children_instead_of_eight
1447,Surprise/ColtonsIncredibleSurprise
1448,Surprise/Complete_version_of_Shocked_White_Mouse_so_cute
1449,Surprise/Cool_Magic_Tricks-Bent_Restored_Fork
1450,Surprise/Cool_Magic_Tricks-Dissolving_Coins
1451,Surprise/Cool_Magic_Tricks-Fork_Knife_Morph
1452,Surprise/CrazyWhistling--AmazementPark
1453,Surprise/Dad_breaks_down_when_son_returns_home_early_from_Afghanistan
1454,Surprise/DanandPhilAlbumChartDistractionChallenge(SummerEdition)
1455,Surprise/DanandPhilChartShowDistraction18-08-2013FacePaint
1456,Surprise/DanandPhilICECUBEDISTRACTIONonTheOfficialChart
1457,Surprise/Daniel_Radcliffe_Surprises_Fans_At_A_Movie_Theater
1458,Surprise/DisneySurprise2013
1459,Surprise/DisneyWorldChristmasSurpriseFail
1460,Surprise/DisneyWorldSurprise2011NoPeeking-
1461,Surprise/DisneyworldSurprise2012GOTCHAKIDS-LETSLEAVERIGHTNOW--
1462,Surprise/Distraction-Babyelephantmakesasplashatthezoo
1463,Surprise/Distraction-Babysleepseatingchicken
1464,Surprise/Distraction-Birddrivescustombuggy
1465,Surprise/Distraction-Bubblefootball
1466,Surprise/Distraction-Catandowlbecomefriends
1467,Surprise/Distraction-Catgetsdizzychasingtoy
1468,Surprise/Distraction-Catgivesbabytonguebath
1469,Surprise/Distraction-Catjogsontreadmill
1470,Surprise/Distraction-Catmeowsinwater
1471,Surprise/Distraction-Catvs.printingpaper
1472,Surprise/Distraction-Corgipleadstobepetted
1473,Surprise/Distraction-DogREALLYhatesbathtime
1474,Surprise/Distraction-Dogattemptsdaringescape
1475,Surprise/Distraction-Dogsplaytetherball
1476,Surprise/Distraction-Dogvs.babyduck
1477,Surprise/Distraction-Dogyellsatowners
1478,Surprise/Distraction-EpicbackyardSlipnSlide
1479,Surprise/Distraction-ExtremeRubiksCube
1480,Surprise/Distraction-Giantdogwontgetoffbed
1481,Surprise/Distraction-Girlapesbabygorilla
1482,Surprise/Distraction-Grandpaisagamer
1483,Surprise/Distraction-Kidcaughtsprinklefaced
1484,Surprise/Distraction-Kittyincan
1485,Surprise/Distraction-Laughingkookaburra
1486,Surprise/Distraction-LindsayEllisandDougWalker
1487,Surprise/Distraction-Magiciansneezeshisheadoff
1488,Surprise/Distraction-Mochasfirstreflection
1489,Surprise/Distraction-Penguinscaredtojump
1490,Surprise/Distraction-Pinwheelofdogs
1491,Surprise/Distraction-Raccoongoesnightfishing
1492,Surprise/Distraction-Slowloriseatsariceball
1493,Surprise/Distraction-Thatsahugeduck-
1494,Surprise/Distraction-Tigercubplayswithdog
1495,Surprise/DistractionBabygirlturnstablesondad...-YouTube
1496,Surprise/DistractionTickling[m-f]
1497,Surprise/EllensAudienceMemberGetsaBigSurprise-
1498,Surprise/EmilysBirthdaySurprise.mp4
1499,Surprise/FaceofAmazement-TheTrainPassing
1500,Surprise/Farting_Snowman_That_s_Disgusting
1501,Surprise/FastestWaterBottleDrinker--AmazementPark
1502,Surprise/Father_pranks_kid_with_crap_present_Surprising_result
1503,Surprise/FireWhips--AmazementPark
1504,Surprise/Fishing_A_Shark_With_Surprising_Content
1505,Surprise/Frisbee--AmazementPark
1506,Surprise/Funny_Japanese_Sushi_Commercial
1507,Surprise/Funny_Japanese_Sushi_Commercials
1508,Surprise/Funny_and_surprising_Wanted_Prank
1509,Surprise/Gordon_Ramsay_Shocked_By_Illegal_Pig_Castration_-_Gordon_Ramsay
1510,Surprise/HannahsSurprise
1511,Surprise/Heathersbirthdaysurprise
1512,Surprise/HistoireDeDire-Surprise
1513,Surprise/HomecomingSurprise-Wifesurpriseshersoldier-YouTube
1514,Surprise/IRISHEMIGRANTSURPRISEHOMECOMING
1515,Surprise/I_Shocked_My_Sister_With_Unexpected_Birthday_Gift_-_Her_reaction_is_priceless
1516,Surprise/I_made_my_mother_cry_today
1517,Surprise/Iphonechristmassurprise(sarah)
1518,Surprise/Justin_Bieber_Surprising_Fans_At_Their_House
1519,Surprise/Kid_is_disappointed_with_Christmas_until_he_get_s_a_surprise
1520,Surprise/Kid_vs_Bully_-_surprising_wrestling_move
1521,Surprise/KubalKidsPuppyChristmasEveSurprise
1522,Surprise/LittleGirlsHeart-meltingReactiontoSoldierDaddysSurpriseHomecoming
1523,Surprise/LongDistanceSurprise.
1524,Surprise/MARINE_SURPRISING_HIS_GIRLFRIEND_AND_ASKING_HER_TO_MARRY_HIM
1525,Surprise/Manproposesduringsurprisebirthdaycelebration(EdisonplusStella)-YouTube
1526,Surprise/Me_Surprising_My_Whole_Family_for_Christmas
1527,Surprise/MomGetsaLittleSurprise...ThenaHUGESurprise
1528,Surprise/Mom_Was_Shocked_When_Their_Kids_Version
1529,Surprise/MomsiPhoneChristmasSurprise-
1530,Surprise/Momsnewcarsurprise....
1531,Surprise/Most_Shocked_Video_and_Bigest_Miracle_in_the_World
1532,Surprise/Most_Shocking_Second_a_Day_Video
1533,Surprise/Mum_surprising_us_with_1D_tickets
1534,Surprise/MyBirthdaySurprise-
1535,Surprise/NataliesChristmasDaySurprise
1536,Surprise/NewYorkGraduationgiftsurprise
1537,Surprise/OneDirectionConcertTicketsSurprise
1538,Surprise/OneDirectionTickets--Surprise--
1539,Surprise/Onedistractionisallittakes.
1540,Surprise/OreoSurprise
1541,Surprise/Pharrell_s_Most_Surprising_Meeting_Ever
1542,Surprise/Pregnancy_Announcement-_Surprising_my_hubby_our_families_I_m_pregnant-_Baby_coming_2014
1543,Surprise/PresidentBarackObamaMakesSurpriseVisit
1544,Surprise/Priceless_Surprises_Justin_Timberlake
1545,Surprise/Puppysurprise
1546,Surprise/Return_to_Austin_and_Surprising_My_Family
1547,Surprise/SURPRISE-BestPregnancyAnnouncementReactions-
1548,Surprise/SURPRISEPROPOSAL-YouTube
1549,Surprise/SURPRISING_FANS_ON_OMEGLE
1550,Surprise/SURPRISING_MAKEUP_MAGIC_ASIAN
1551,Surprise/SURPRISING_MY_INTERNET_BEST_FRIEND
1552,Surprise/SURPRISING_MY_MOM_FOR_CHRISTMAS
1553,Surprise/Shocked_By_Jumper_Cables_Prank
1554,Surprise/Shocked_Cat_Faces
1555,Surprise/Shocked_Cat_omg_cat-SO_FUNNY
1556,Surprise/Shockedteenagersfirstcarsurprise..Priceless--
1557,Surprise/Sister_surprising_our_parents_who_she_hasn_t_seen_in_5_years
1558,Surprise/SoldierChristmasSurprisePart1
1559,Surprise/SoldierSurpriseHomecomingCompilation
1560,Surprise/SoldierSurpriseMomPart1
1561,Surprise/Soldier_Home_Early_Gives_his_Mom_the_Surprise_of_her_Life
1562,Surprise/Something_Surprising_is_Happening_to_Soda
1563,Surprise/Step-dad_surprising_daughter_at_school_lunch
1564,"Surprise/Surprise,Amy-"
1565,Surprise/Surprise--WeregoingonaDisneyCruise-
1566,Surprise/Surprise-BritneyLearnsGangnamStylefromPsy-
1567,Surprise/SurpriseDisneytrip.WARNING--GrabaTissueBox--
1568,Surprise/SurpriseDisneyworldTrip-LeavingRightNow
1569,Surprise/SurpriseEngagementFlashmobattheICA
1570,Surprise/SurpriseProposal
1571,Surprise/SurpriseProposaltomyBoyfriend
1572,Surprise/Surprise_Come_Home_4_brothers_reactions_after_gone_for_year
1573,Surprise/Surprise_We_re_Pregnant_Shocked_family
1574,Surprise/Surprising_Angela
1575,Surprise/Surprising_Autumn_with_a_trip_to_Disney_World
1576,Surprise/Surprising_Brother_With_New_2014_Retro_Infrared_3_Air_Jordan_Shoes
1577,Surprise/Surprising_Dad_With_350Z_Read_Description_First
1578,Surprise/Surprising_Dove_Box_Magic_Illusion
1579,Surprise/Surprising_If_Mom_Were_To_Be_Stopped_By_Police
1580,Surprise/Surprising_Jan
1581,Surprise/Surprising_Japanese_Egg_Toy
1582,Surprise/Surprising_Japanese_Sushi_Commercial
1583,Surprise/Surprising_Kids_With_Dream_Toys
1584,Surprise/Surprising_Kids_With_Giant_Versions_Of_Their_Favorite_Foods
1585,Surprise/Surprising_Mom_in_Georgia
1586,Surprise/Surprising_My_Girlfriend
1587,Surprise/Surprising_My_Girlfriend_After_Not_Seeing_Her_All_Summer_HD
1588,Surprise/Surprising_My_Husband_We_re_PREGNANT
1589,Surprise/Surprising_My_Little_Brother_with_his_own_Xbox_360
1590,Surprise/Surprising_My_Littler_Brother_with_his_own_IPhone_5
1591,Surprise/Surprising_My_Wife_with_KITTENS
1592,Surprise/Surprising_Pedro_Mesa_with_his_big_check
1593,Surprise/Surprising_Sarah_on_Skype
1594,Surprise/Surprising_a_Belieber_with_Justin_Bieber_meet_and_greets
1595,Surprise/Surprising_funny_baby_moment_-_Daddy_Here
1596,Surprise/Surprising_her_boy
1597,Surprise/Surprising_kids_with_Disneyland_trip_mean_trick
1598,Surprise/Surprising_my_Parents_on_Thanksgiving
1599,Surprise/Surprising_my_husband_that_I_m_Pregnant_12-26-12-1
1600,Surprise/Surprising_my_husband_that_I_m_Pregnant_12-26-12
1601,Surprise/Surprising_my_mom_with_the_puppy
1602,Surprise/Surprising_our_family_with_Baby_news
1603,Surprise/Surprising_the_2014_Arceneaux_Award_winner
1604,Surprise/Surprising_the_family_I_m_pregnant_Grandpa_s_reaction_is_the_best
1605,Surprise/Surprising_the_love_of_my_life
1606,Surprise/Surprising_twin_bro_for_our_30th_bday
1607,Surprise/T.I._Is_Shocked_to_Find_Out_Andy_Milonakis_Is_NOT_A_Girl
1608,Surprise/TheAmazementofNature
1609,Surprise/TheBestSurpriseMilitaryHomecomings-PARTTHREE
1610,Surprise/TheBiggestSurpriseEver
1611,Surprise/TheCutestValentinesSurprise(StarringJacobo)
1612,Surprise/TheLionKing3D-CreatingaDistraction-OfficialDisneyMovieClip
1613,Surprise/ThePresidentMakesASurpriseStopinChinatown
1614,Surprise/ThePuppySurprise
1615,Surprise/TheScienceOfAmazementExcelerol
1616,Surprise/TheTenors-MothersDaySurprise
1617,Surprise/The_Day_I_Got_Into_Medical_School_-_Surprising_My_Parents
1618,Surprise/The_Surprising_Spruce_at_Mall_of_America
1619,"Surprise/Thisismylife,fulloffun,amazement,anddanger-"
1620,Surprise/U.S.MarineIvanVargasshomecomingsurprise-
1621,Surprise/USsoldiercominghomesurprise
1622,Surprise/UpsideDownJuggling--AmazementPark
1623,Surprise/VINE_GRANDMA_SHOCKED
1624,Surprise/What_Is_the_Most_Surprising_Thing_About_College
1625,Surprise/What_Shocked_boy_can_t_believe_his_dad_wore_diapers
1626,Surprise/When_She_Saw_This_Man_She_Was_Shocked_And_Moved_To_Tears
1627,Surprise/Wife_SHOCKED_by_Surprise_Homecoming_of_her_Husband_a_Navy_C
1628,Surprise/WiiUbirthdaysurprise--
1629,"Surprise/WomanSobsUncontrollablyattheSurpriseReturnofHerHusband,aU.S.ArmySoldier"
1630,Surprise/[Vimeo-]-1
1631,Surprise/[Vimeo-]-2
1632,Surprise/baseball_of_Japan_a_surprising_play
1633,Surprise/cute_baby_shocked_when_she_sees_her_father_s_beardless
1634,Surprise/nearly_40_people_getting_shocked_with_the_shocking_pen
1635,Surprise/surprising_nature
1636,Surprise/surprising_the_family_for_christmas
1637,Surprise/surprising_the_kids_with_Disneyland
